,Year,Date,TreeName,Segment,Genus,Species,TotalDBH,LandUse,SiteType,Pruned,HatrackPrune,FlushCutPrune,PercentImperv,Powerline,Mulch,MulchVolcano,TreeGuard,Gardenscape,Mowing,GrassDescription,Grate,GirdlingRoots,RoadSideLift,RoadSideCrack,TrunkDamage,LeafCurling,Discoloration,Defoliation,Dieback,CrownVigor,CrownLight
1398,2023,7/24/2023,324-GLTR-056,324,Gleditsia,triacanthos,26.6,SFR-D,SP,1,0,0,5,0,1,0,0,Moderate,N/A,Lush,0,0,1,TRUE,0,1,1,2,4,2,4
1399,2022,2022-07-12T00:00:00.000Z,324-GLTR-056,324,Gleditsia,triacanthos,26.3,SFR-D,SP,1,0,0,5,0,1,0,0,Moderate,N/A,Lush,0,0,1,TRUE,0,0,1,2,4,2,3
1400,2022,2022-07-12T00:00:00.000Z,324-FRAM-057,324,Fraxinus,americana,26.7,SFR-D,SP,1,0,0,5,0,0,0,0,Moderate,N/A,Patchy but green,0,0,0,FALSE,0,0,1,1,5,2,3
1402,2023,7/24/2023,324-GLTR-059,324,Gleditsia,triacanthos,23.5,SFR-D,SP,1,0,0,5,0,0,0,0,Moderate,N/A,None,0,0,1,FALSE,0,0,1,1,2,1,3
1403,2022,2022-07-12T00:00:00.000Z,324-GLTR-059,324,Gleditsia,triacanthos,23,SFR-D,SP,1,0,0,5,1,0,0,0,Moderate,N/A,None,0,0,1,FALSE,0,0,2,1,2,1,5
1404,2022,2022-07-12T00:00:00.000Z,324-ACSA-060,324,Acer,saccharinum,27.2,MFR,SP,1,0,0,5,0,0,0,0,None,N/A,None,0,0,1,FALSE,0,0,1,1,2,1,4
1405,2022,2022-07-12T00:00:00.000Z,324-ACSA-061,324,Acer,saccharinum,14.5,MFR,SC,1,0,0,5,0,0,0,0,Minimal,N/A,None,0,0,1,FALSE,0,0,2,1,1,1,3
1406,2022,2022-07-12T00:00:00.000Z,324-FRPE-062,324,Fraxinus,pennsylvanica,18.7,MFR,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,1,TRUE,1,0,1,1,3,1,5
1407,2022,2022-07-19T00:00:00.000Z,324-FRPE-063,324,Fraxinus,pennsylvanica,6.2,SFR-D,SP,1,0,0,5,0,0,0,0,None,N/A,None,0,0,0,TRUE,0,0,2,1,1,1,1
1408,2023,7/24/2023,324-ULUN-064,324,Ulmus,unknown,39.1,SFR-D,SP,1,0,0,5,0,0,0,0,None,old,Patchy but green,0,0,1,FALSE,1,0,1,2,3,2,4
1409,2022,2022-07-18T00:00:00.000Z,324-ULUN-064,324,Ulmus,unknown,38.4,SFR-D,SP,1,0,0,5,0,0,0,0,None,old,Patchy but green,0,1,1,FALSE,1,0,1,2,4,2,4
1410,2022,2022-07-18T00:00:00.000Z,324-DIVI-065,324,Diospyros,virginiana,8.6,SFR-D,SP,1,0,0,5,0,0,0,0,None,old,Patchy but green,0,1,1,FALSE,0,0,1,1,2,1,1
1411,2022,2022-07-18T00:00:00.000Z,324-PIPU-066,324,Picea,pungens,6.5,MFR,SP,1,1,0,5,0,0,0,0,None,old,Patchy but green,0,0,1,FALSE,0,0,1,1,3,1,2
1412,2023,7/24/2023,324-GLTR-067,324,Gleditsia,triacanthos,21.3,SFR-D,SP,1,0,0,5,0,1,0,0,Moderate,N/A,Lush,0,0,1,TRUE,0,0,1,1,2,1,4
1413,2022,2022-07-18T00:00:00.000Z,324-GLTR-067,324,Gleditsia,triacanthos,21.1,SFR-D,SP,1,0,0,5,0,1,0,0,Moderate,N/A,Lush,0,0,1,TRUE,0,0,1,1,2,1,3
1414,2022,2022-07-18T00:00:00.000Z,324-PODE-068,324,Populus,deltoides,4.6,SFR-D,SP,1,1,0,5,0,1,0,0,Moderate,N/A,Lush,0,0,0,TRUE,1,0,1,1,3,1,0
1415,2022,2022-07-18T00:00:00.000Z,324-FRPE-069,324,Fraxinus,pennsylvanica,16.3,SFR-D,SC,1,1,0,5,0,0,0,0,Minimal,N/A,None,0,0,0,FALSE,0,0,1,1,1,1,2
1416,2022,2022-07-18T00:00:00.000Z,324-GIBI-070,324,Ginkgo,biloba,1.8,SFR-D,SP,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,1,1,1,1,3
1417,2022,2022-07-18T00:00:00.000Z,324-AIAL-071,324,Ailanthus,altissima,27,SFR-D,SC,1,0,0,5,1,1,0,0,Minimal,N/A,None,0,0,1,FALSE,0,0,2,1,4,2,4
1418,2022,2022-07-18T00:00:00.000Z,324-ACSA-072,324,Acer,saccharinum,13.8,SFR-D,SC,1,0,0,5,1,1,0,0,Minimal,N/A,None,0,1,1,FALSE,1,0,1,1,1,1,2
1419,2022,2022-07-18T00:00:00.000Z,324-ACSA-073,324,Acer,saccharinum,25.6,SFR-D,SC,1,0,0,5,1,1,0,0,Minimal,N/A,None,0,0,1,TRUE,0,0,1,1,2,1,4
1420,2022,2022-07-18T00:00:00.000Z,324-FRPE-074,324,Fraxinus,pennsylvanica,9.9,MFR,SC,1,0,0,5,1,0,0,0,None,N/A,None,0,0,1,TRUE,0,0,1,1,2,1,2
1421,2022,2022-07-18T00:00:00.000Z,324-FRPE-075,324,Fraxinus,pennsylvanica,6.9,MFR,SC,1,1,0,5,1,0,0,0,None,N/A,None,0,0,0,FALSE,0,0,2,1,3,2,2
1422,2022,2022-07-18T00:00:00.000Z,324-FRUN-076,324,Fraxinus,unknown,22.5,MFR,SP,1,0,0,5,1,1,0,0,Minimal,N/A,None,0,1,1,FALSE,1,0,1,1,3,2,5
1423,2023,7/24/2023,324-ACXFR-077,324,Acer,x freemanii,6,SFR-A,SP,1,0,0,5,1,1,0,0,None,N/A,None,0,0,0,TRUE,1,0,2,1,1,1,3
1424,2022,2022-07-18T00:00:00.000Z,324-PRSE-078,324,Prunus,serrulata,2.7,SFR-D,SP,1,0,0,4,0,1,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,3,2,1,4,3
1425,2022,2022-07-18T00:00:00.000Z,324-AIAL-079,324,Ailanthus,altissima,22.9,SFR-D,SP,0,0,0,5,1,0,0,0,None,old,Patchy but green,0,1,1,TRUE,0,0,1,1,4,2,5
1426,2023,7/24/2023,324-ACXFR-080,324,Acer,x freemanii,6.5,SFR-D,SP,1,0,0,5,1,1,0,0,Minimal,N/A,None,0,0,1,FALSE,1,0,2,1,1,1.5,4
1427,2022,2022-07-18T00:00:00.000Z,324-ACSA-081,324,Acer,saccharinum,18.6,MFR,SP,1,0,0,5,0,0,0,0,None,potentially never,Patchy but green,0,0,0,FALSE,0,0,2,1,2,2,4
1428,2022,2022-07-18T00:00:00.000Z,324-FRPE-082,324,Fraxinus,pennsylvanica,10.2,MFR,SP,1,0,0,5,0,0,0,0,None,potentially never,Patchy but green,0,0,0,FALSE,1,0,1,1,1,1,3
1429,2022,2022-07-18T00:00:00.000Z,324-FRPE-083,324,Fraxinus,pennsylvanica,18.5,MFR,SP,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,2,1,6,3,5
1430,2023,7/24/2023,324-GYDI-084,324,Gymnocladus,dioicus,13.8,SFR-A,SP,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,2,1,1,1,3
1431,2022,2022-07-18T00:00:00.000Z,324-GYDI-084,324,Gymnocladus,dioicus,12.8,MFR,SP,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,1,1,1,1,3
1432,2022,2022-07-18T00:00:00.000Z,324-MOAL-085,324,Morus,alba,27.9,SFR-D,SP,1,0,0,5,0,0,0,0,Minimal,old,Patchy but green,0,0,1,FALSE,1,0,2,1,3,2,2
1433,2022,2022-07-18T00:00:00.000Z,324-ACGR-086,324,Acer,griseum,5,SFR-D,SP,1,0,0,5,0,0,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,1,1,3,1,2
1434,2022,2022-07-18T00:00:00.000Z,324-CRCR-087,324,Crataegus,crus-galli,5.1,SFR-D,SP,1,1,0,4,0,0,0,0,None,N/A,Patchy but green,0,0,0,FALSE,0,0,2,1,3,2,3
1435,2022,2022-07-18T00:00:00.000Z,324-ACSA-088,324,Acer,saccharinum,15.3,SFR-D,SP,1,0,0,5,0,0,0,0,None,N/A,None,0,0,0,FALSE,0,0,3,1,3,3,2
1436,2022,2022-07-18T00:00:00.000Z,324-AIAL-089,324,Ailanthus,altissima,22.7,SFR-D,SP,1,0,0,5,0,0,0,0,None,N/A,None,0,1,1,TRUE,1,0,1,1,3,1,2
1437,2022,2022-07-18T00:00:00.000Z,324-ACSA-090,324,Acer,saccharinum,26.4,SFR-D,SC,1,0,0,5,0,0,0,0,None,N/A,None,0,0,1,FALSE,0,0,1,1,4,2,3
1438,2023,7/24/2023,324-TICO-091,324,Tilia,cordata,19.8,SFR-D,SP,1,1,0,5,0,0,0,0,Minimal,old,Patchy but green,0,1,1,TRUE,0,0,1,1,1.5,1,4
1439,2022,2022-07-18T00:00:00.000Z,324-TICO-091,324,Tilia,cordata,19.4,SFR-D,SP,1,1,0,5,0,0,0,0,Minimal,old,Patchy but green,0,1,1,TRUE,0,0,1,1,1,1,4
1440,2022,2022-07-18T00:00:00.000Z,324-FRPE-092,324,Fraxinus,pennsylvanica,18.5,MFR,SP,1,1,0,5,0,0,0,0,Moderate,N/A,None,0,1,1,TRUE,0,0,1,1,3,1,4
1441,2023,7/24/2023,324-GLTR-093,324,Gleditsia,triacanthos,22,SFR-D,SP,1,1,0,5,0,1,0,0,Minimal,N/A,None,0,0,1,FALSE,1,0,1,1,2,1,4
1442,2022,2022-07-18T00:00:00.000Z,324-GLTR-093,324,Gleditsia,triacanthos,21.7,SFR-D,SP,1,1,0,5,0,0,0,0,Minimal,N/A,None,0,0,1,FALSE,1,0,1,2,3,2,4
1443,2023,7/24/2023,324-ACXFR-094,324,Acer,rubrum,5.5,SFR-D,SP,1,0,0,5,0,1,0,0,Minimal,N/A,None,0,0,0,TRUE,1,0,2,1,1,2,3
1444,2022,2022-07-18T00:00:00.000Z,324-AIAL-095,324,Ailanthus,altissima,19.7,SFR-A,SP,1,0,0,5,0,1,0,0,Moderate,N/A,Lush,0,0,1,FALSE,1,0,1,1,4,2,5
1445,2022,2022-07-18T00:00:00.000Z,324-CASP-096,324,Catalpa,speciosa,8.3,COMM,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,1,TRUE,0,0,2,2,4,3,3
1448,2023,8/15/2023,UIC-1015,UIC,Celtis,occidentalis,20,INST,BY,1,0,0,4,0,0,0,0,None,recent,Patchy but green,0,1,0,FALSE,0,1,4,2,2,4,4
1447,2023,8/15/2023,UIC-1019,UIC,Tilia,cordata,17.1,INST,SY,1,0,0,2,0,0,0,0,None,recent,Patchy but green,0,1,0,FALSE,0,1,2,1,3,3,2
1451,2023,8/15/2023,UIC-1038,UIC,Acer,platanoides,15.5,INST,OH,1,0,0,4,0,0,0,0,None,recent,Patchy but green,0,1,1,FALSE,1,1,2,1,4,3,2
1452,2023,8/15/2023,UIC-1043,UIC,Acer,x freemanii,16.7,INST,OH,1,0,0,5,0,0,0,0,None,recent,Dry/brown,0,0,1,FALSE,0,1,5,2,12,4,4
1455,2023,8/15/2023,UIC-1064,UIC,Gymnocladus,dioicus,12.6,INST,OM,1,0,0,3,0,1,0,0,None,recent,Lush,0,0,1,FALSE,0,0,3,1,2,3,3
1456,2023,8/15/2023,UIC-1065,UIC,Gymnocladus,dioicus,18.5,INST,OM,1,1,0,3,0,1,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,1,4,1,2,4,3
1457,2023,8/15/2023,UIC-1075,UIC,Celtis,occidentalis,15,INST,FY,1,1,0,3,0,1,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,0,3,2,2,3,3
1458,2023,8/15/2023,UIC-1096,UIC,Acer,x freemanii,31.5,INST,BY,1,0,0,2,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,0,1,1,2,1,4
1459,2023,8/15/2023,UIC-1105,UIC,Gleditsia,triacanthos,26,INST,OH,1,0,0,4,0,1,0,0,Moderate,recent,Lush,0,0,1,FALSE,0,1,1,2,4,2,5
1460,2023,8/15/2023,UIC-1110,UIC,Gymnocladus,dioicus,14.9,INST,OH,1,0,0,3,0,1,0,0,Moderate,recent,Lush,0,0,0,FALSE,0,0,3,1,1,3,4
1461,2023,8/15/2023,UIC-1139,UIC,Gymnocladus,dioicus,16.3,INST,OH,1,0,0,5,0,1,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,0,3,1,1,3,3
1476,2023,8/18/2023,UIC-1164,UIC,Ulmus,species,12,INST,SP,1,0,0,2,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,1,2,3,3,3,3
1475,2023,8/18/2023,UIC-1166,UIC,Ulmus,species,14.6,INST,SP,1,0,0,2,0,0,0,0,None,recent,Patchy but green,0,0,1,TRUE,0,1,1,2,3,3,3
1474,2023,8/18/2023,UIC-1167,UIC,Ulmus,species,13,INST,SP,1,0,0,2,0,0,0,0,None,recent,Patchy but green,0,1,1,TRUE,0,1,1,2,3,3,2
1473,2023,8/18/2023,UIC-1170,UIC,Ulmus,species,11.7,INST,SP,1,0,0,2,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,1,2,3,2,3,2
1472,2023,8/18/2023,UIC-1172,UIC,Ulmus,species,12.9,INST,SP,1,1,0,2,0,0,0,0,None,recent,Patchy but green,0,0,0,TRUE,0,1,1,3,3,3,2
1463,2023,8/15/2023,UIC-1216,UIC,Acer,platanoides,18.6,INST,OH,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,1,TRUE,0,0,2,1,1,1,3
1485,2023,8/18/2023,UIC-123,UIC,Acer,x freemanii,11.6,INST,OH,1,1,0,2,0,1,0,0,Minimal,N/A,None,0,0,0,FALSE,1,0,NA,NA,21,5,4
1484,2023,8/18/2023,UIC-124,UIC,Acer,x freemanii,12.7,INST,OH,1,0,0,4,0,1,0,0,Moderate,N/A,None,0,0,0,FALSE,1,1,5,1,15,4,4
1464,2023,8/15/2023,UIC-1251,UIC,Gleditsia,triacanthos,26.8,INST,OH,1,0,0,4,0,1,0,0,Moderate,recent,Lush,0,0,0,FALSE,0,1,1,2,2,1,2
1483,2023,8/18/2023,UIC-126,UIC,Acer,x freemanii,15.3,INST,OH,1,0,0,3,0,1,0,0,Minimal,N/A,None,0,0,0,TRUE,0,1,4,1,1,4,3
1465,2023,8/15/2023,UIC-1287,UIC,Acer,platanoides,12.4,INST,OH,1,0,0,4,0,0,0,0,None,N/A,None,0,0,0,FALSE,0,0,2,1,1,1,2
1466,2023,8/15/2023,UIC-1311,UIC,Celtis,occidentalis,18.5,INST,OM,1,0,0,2,0,0,0,0,Minimal,N/A,None,0,0,0,FALSE,0,0,1,2,2,2,1
1482,2023,8/18/2023,UIC-133,UIC,Acer,x freemanii,12.6,INST,OH,1,0,0,3,0,1,0,0,Minimal,N/A,None,0,0,0,FALSE,0,1,4,1,2,4,3
1481,2023,8/18/2023,UIC-134,UIC,Acer,x freemanii,11.9,INST,OH,1,0,0,3,0,1,0,0,None,N/A,None,0,0,0,FALSE,0,1,4,1,2,4,3
1489,2023,8/18/2023,UIC-1434,UIC,Ulmus,species,17.6,INST,FY,1,0,0,2,0,0,0,0,None,recent,Lush,0,1,0,FALSE,0,1,2,3,2,3,2
1490,2023,8/18/2023,UIC-1442,UIC,Ulmus,species,18.2,INST,FY,1,0,0,2,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,1,1,2,3,2,4
1491,2023,8/18/2023,UIC-1450,UIC,Ulmus,species,17,INST,OH,1,0,0,2,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,1,1,3,2,3,2
1492,2023,8/18/2023,UIC-1451,UIC,Ulmus,species,17.2,INST,OH,1,0,1,2,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,1,1,3,2,3,2
1493,2023,8/18/2023,UIC-1452,UIC,Ulmus,species,17.7,INST,SY,1,0,0,2,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,1,1,3,1,3,3
1494,2023,8/18/2023,UIC-1455,UIC,Ulmus,species,16.2,INST,OH,1,0,0,3,0,0,0,0,None,recent,Lush,0,1,0,FALSE,0,1,1,3,1,3,3
1495,2023,8/18/2023,UIC-1457,UIC,Ulmus,species,19.3,INST,OH,1,0,0,4,0,0,0,0,None,recent,Lush,0,0,1,FALSE,0,1,2,3,4,3,4
1488,2023,8/18/2023,UIC-1493,UIC,Gleditsia,triacanthos,17.4,INST,SY,1,0,0,4,0,1,0,0,Minimal,recent,Patchy but green,0,0,1,TRUE,1,1,2,2,3,2,4
1477,2023,8/18/2023,UIC-1554,UIC,Ulmus,species,15.5,INST,OH,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,0,FALSE,0,0,1,1,1,1,5
1486,2023,8/18/2023,UIC-159,UIC,Acer,x freemanii,11.5,INST,OH,1,0,0,4,0,1,0,0,Moderate,N/A,None,0,0,1,FALSE,0,1,5,1,4,4,5
1487,2023,8/18/2023,UIC-165,UIC,Acer,x freemanii,13.8,INST,OH,1,0,0,3,0,1,0,0,None,recent,Lush,0,0,0,TRUE,0,1,5,1,1,4,5
1510,2023,8/18/2023,UIC-1691,UIC,Celtis,occidentalis,21.5,INST,SY,1,0,0,4,0,1,0,0,None,recent,Patchy but green,0,1,1,TRUE,0,1,2,2,2,3,3
1511,2023,8/18/2023,UIC-1693,UIC,Celtis,occidentalis,26.3,INST,SY,1,0,0,3,0,1,0,0,None,recent,Lush,0,0,1,FALSE,0,1,3,2,2,3,3
1446,2023,8/15/2023,UIC-1717,UIC,Tilia,cordata,12.5,INST,OM,1,0,0,1,0,1,0,0,None,recent,Lush,0,0,0,FALSE,0,1,1,2,2,2,3
1480,2023,8/18/2023,UIC-172,UIC,Celtis,occidentalis,12.7,INST,SP,1,1,0,3,0,0,0,0,None,recent,Patchy but green,0,1,1,FALSE,0,1,3,1,4,4,4
1539,2023,8/20/2023,UIC-1728,UIC,Gleditsia,triacanthos,23.8,INST,OM,1,0,0,4,0,0,0,0,Minimal,recent,Lush,0,0,0,TRUE,0,1,1,2,3,2,4
1479,2023,8/18/2023,UIC-174,UIC,Celtis,occidentalis,14.5,INST,SP,1,1,0,4,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,0,2,2,2,2,4
1541,2023,8/20/2023,UIC-1746,UIC,Tilia,cordata,17.5,INST,SY,1,0,0,3,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,0,1,1,2,1,3
1478,2023,8/18/2023,UIC-179,UIC,Celtis,occidentalis,11.8,INST,SP,1,0,0,4,0,0,0,0,None,recent,Patchy but green,0,1,0,FALSE,0,1,4,2,2,4,2
1540,2023,8/20/2023,UIC-1800,UIC,Gleditsia,triacanthos,26,INST,BY,1,0,0,3,0,0,0,0,None,recent,Lush,0,0,0,FALSE,1,1,2,2,3,3,5
1544,2023,8/20/2023,UIC-1805,UIC,Acer,x freemanii,14.3,INST,OM,1,0,0,4,0,1,0,0,Minimal,recent,Lush,0,0,0,FALSE,1,1,5,1,1,4,4
1545,2023,8/20/2023,UIC-1807,UIC,Acer,x freemanii,14.1,INST,OM,1,1,0,4,0,1,0,0,Minimal,recent,Lush,0,0,1,FALSE,1,1,5,1,1,4,3
1546,2023,8/20/2023,UIC-1809,UIC,Acer,x freemanii,13.9,INST,OM,1,0,0,4,0,1,0,0,None,recent,Lush,0,0,0,FALSE,0,1,5,1,1,4,3
1554,2023,8/20/2023,UIC-1840,UIC,Gymnocladus,dioicus,14.8,INST,MP,1,0,0,1,0,0,0,0,None,recent,Lush,0,1,0,FALSE,0,0,3,1,1,3,4
1553,2023,8/20/2023,UIC-1842,UIC,Gymnocladus,dioicus,11.9,INST,MP,1,0,0,2,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,1,2,1,3,3,3
1552,2023,8/20/2023,UIC-1844,UIC,Gymnocladus,dioicus,18.6,INST,MP,1,0,0,2,0,0,0,0,None,old,Lush,0,0,0,FALSE,0,1,2,1,1,2,4
1551,2023,8/20/2023,UIC-1845,UIC,Gymnocladus,dioicus,17.1,INST,MP,1,0,0,2,0,0,0,0,None,old,Lush,0,0,0,FALSE,0,1,2,1,1,1,4
1548,2023,8/20/2023,UIC-1891,UIC,Tilia,cordata,15.2,INST,MP,1,1,0,4,0,0,0,0,None,recent,Lush,0,0,0,TRUE,0,0,3,1,2,3,3
1549,2023,8/20/2023,UIC-1894,UIC,Tilia,cordata,15,INST,MP,1,0,0,4,0,0,0,0,None,recent,Patchy but green,0,1,0,TRUE,0,0,2,1,2,2,3
1586,2023,8/20/2023,UIC-1915,UIC,Ulmus,species,17.5,INST,SY,1,0,0,3,0,1,0,0,Moderate,recent,Patchy but green,0,0,1,FALSE,0,1,1,2,2,2,3
1580,2023,8/20/2023,UIC-1956,UIC,Gymnocladus,dioicus,5.3,INST,SY,1,0,0,1,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,1,1,4,2,7,4,4
1581,2023,8/20/2023,UIC-1957,UIC,Gymnocladus,dioicus,5,INST,SY,1,0,0,1,0,1,0,0,None,recent,Patchy but green,0,0,0,FALSE,1,1,3,1,4,4,4
1585,2023,8/20/2023,UIC-1963,UIC,Tilia,cordata,6.2,INST,SY,1,0,0,2,0,1,0,0,Moderate,old,Patchy but green,0,0,0,FALSE,1,0,1,2,1,1,5
1584,2023,8/20/2023,UIC-1964,UIC,Tilia,cordata,5.6,INST,SY,1,0,0,2,0,1,0,0,Moderate,old,Lush,0,0,0,FALSE,0,0,1,2,1,1,4
1583,2023,8/20/2023,UIC-1965,UIC,Tilia,cordata,5,INST,SY,1,1,0,2,0,1,0,0,Moderate,old,Lush,0,0,0,FALSE,0,0,1,1,1,1,4
1582,2023,8/20/2023,UIC-1966,UIC,Tilia,cordata,5,INST,SY,1,1,0,2,0,1,0,0,Moderate,old,Lush,0,0,0,FALSE,0,0,1,2,1,1,4
1557,2023,8/20/2023,UIC-2007,UIC,Gleditsia,triacanthos,24.1,INST,BY,1,0,0,3,0,0,0,0,None,recent,Lush,0,0,0,TRUE,0,1,1,2,1,1,3
1591,2023,8/20/2023,UIC-2105,UIC,Ulmus,species,11.8,INST,SY,1,0,0,3,0,0,0,0,None,recent,Patchy but green,0,1,1,TRUE,0,1,2,2,1,1,4
1590,2023,8/20/2023,UIC-2114,UIC,Ulmus,species,15.3,INST,SY,1,1,0,3,0,0,0,0,None,recent,Lush,0,0,0,TRUE,0,1,1,2,2,1,4
1589,2023,8/20/2023,UIC-2134,UIC,Celtis,occidentalis,17.2,INST,SY,1,0,0,2,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,1,3,1.5,2,3,3
1450,2023,8/15/2023,UIC-215,UIC,Acer,platanoides,18.2,INST,OH,1,0,0,3,0,1,0,0,None,N/A,None,0,1,0,FALSE,0,0,2,1,2,1,2
1587,2023,8/20/2023,UIC-2152,UIC,Acer,platanoides,20.5,INST,MP,1,0,0,3,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,1,4,1,5,4,3
1449,2023,8/15/2023,UIC-216,UIC,Acer,platanoides,19,INST,OH,1,0,0,3,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,1,1,2,1,1,2
1512,2023,8/18/2023,UIC-2213,UIC,Acer,platanoides,25.2,INST,SY,1,0,0,4,0,1,0,0,None,recent,Patchy but green,0,0,1,TRUE,0,1,2,1,2,2,3
1513,2023,8/18/2023,UIC-2214,UIC,Acer,platanoides,22.8,INST,SY,1,1,0,3,0,1,0,0,None,recent,Patchy but green,0,0,0,TRUE,1,1,2,1,2,2,3
1454,2023,8/15/2023,UIC-225,UIC,Celtis,occidentalis,11.1,INST,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,1,FALSE,0,1,3,2,9,4,3
1514,2023,8/18/2023,UIC-2255,UIC,Acer,platanoides,17.4,INST,FY,1,0,0,4,0,1,0,0,Extensive,N/A,None,0,0,0,FALSE,1,0,2,1,2,2,3
1515,2023,8/18/2023,UIC-2256,UIC,Gleditsia,triacanthos,12.9,INST,FY,1,0,0,5,0,1,0,0,Extensive,N/A,None,0,0,1,FALSE,0,1,1,2,1,1,4
1453,2023,8/15/2023,UIC-228,UIC,Celtis,occidentalis,19.2,INST,OH,1,0,0,5,0,1,0,0,None,recent,Patchy but green,0,0,0,TRUE,1,1,4,1,2,4,4
1550,2023,8/20/2023,UIC-2302,UIC,Tilia,cordata,14.4,INST,MP,1,1,0,3,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,1,2,1,2,2,2
1547,2023,8/20/2023,UIC-2328,UIC,Tilia,cordata,14.4,INST,MP,1,1,0,4,0,0,0,0,None,recent,Patchy but green,0,1,1,FALSE,0,0,3,1,2,3,3
1555,2023,8/20/2023,UIC-2368,UIC,Tilia,cordata,12,INST,MP,1,0,0,4,0,1,0,0,None,recent,Lush,0,0,1,TRUE,0,1,3,1,3,4,3
1556,2023,8/20/2023,UIC-2384,UIC,Tilia,cordata,14,INST,MP,1,0,0,4,0,1,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,1,3,1,2,3,3
1517,2023,8/18/2023,UIC-2441,UIC,Acer,platanoides,21.9,INST,OM,1,0,0,3,1,0,0,0,None,recent,Patchy but green,0,1,0,FALSE,1,1,2,1,3,3,4
1516,2023,8/18/2023,UIC-2446,UIC,Acer,platanoides,17.9,INST,OM,1,0,0,3,1,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,1,0,1,1,1,2,3
1518,2023,8/18/2023,UIC-2448,UIC,Gymnocladus,dioicus,20.3,INST,OM,1,0,0,3,0,1,0,0,Moderate,recent,Patchy but green,0,0,0,FALSE,1,1,3,1,1,3,4
1519,2023,8/18/2023,UIC-2449,UIC,Gymnocladus,dioicus,13.7,INST,OM,1,0,0,3,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,1,1,3,1,1,3,4
1598,2023,8/20/2023,UIC-2527,UIC,Tilia,cordata,22.6,INST,OM,1,0,0,2,0,0,0,0,Minimal,recent,Patchy but green,0,1,0,FALSE,0,0,2,1,1,1,3
1596,2023,8/20/2023,UIC-2541,UIC,Tilia,cordata,14.1,INST,OM,1,0,0,2,0,0,0,0,Minimal,N/A,None,0,0,0,FALSE,0,0,2,2,1,2,1
1595,2023,8/20/2023,UIC-2650,UIC,Ulmus,species,19.8,INST,OM,1,0,0,3,0,0,0,0,None,old,Patchy but green,0,0,0,FALSE,0,0,1,2,5,3,4
1597,2023,8/20/2023,UIC-2666,UIC,Acer,platanoides,22.4,INST,BY,1,1,0,3,0,1,0,0,Moderate,N/A,None,0,0,0,FALSE,1,0,2,1,2,2,2.5
1600,2023,8/20/2023,UIC-2675,UIC,Tilia,cordata,17.9,INST,SY,1,0,1,1,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,1,1,1,2,1,1,3
1599,2023,8/20/2023,UIC-2688,UIC,Acer,platanoides,18.5,INST,SY,1,0,0,3,0,0,0,0,None,recent,Patchy but green,0,1,0,FALSE,1,1,3,1,2,3,3
1558,2023,8/20/2023,UIC-2794,UIC,Gleditsia,triacanthos,23,INST,SY,1,0,0,4,1,1,0,0,None,recent,Lush,0,0,0,FALSE,0,1,2,2,4,3,3
1565,2023,8/20/2023,UIC-2806,UIC,Gymnocladus,dioicus,13.7,INST,OM,1,0,0,3,1,1,0,0,None,recent,Lush,0,0,0,TRUE,0,0,4,1,2,4,3
1566,2023,8/20/2023,UIC-2807,UIC,Gymnocladus,dioicus,13.7,INST,OM,1,0,0,3,0,1,0,0,None,recent,Lush,0,0,1,TRUE,0,1,4,1,4,4,2
